epoch,step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_f1,val_loss
0,1,,,,,0.0807245522737503,1.6099330186843872
0,1,0.10045044124126434,,1.6140270233154297,,,
1,3,,,,,0.11481515318155289,1.609257698059082
1,3,0.17634816467761993,,1.6017680168151855,,,
2,5,,,,,0.14166903495788574,1.6077078580856323
2,5,0.2239091396331787,,1.5922257900238037,,,
3,7,,,,,0.15315257012844086,1.6026825904846191
3,7,0.24988846480846405,,1.581378698348999,,,
4,9,,,,,0.1999930441379547,1.5951541662216187
4,9,0.270197331905365,,1.5547356605529785,,,
5,11,,,,,0.23175695538520813,1.5840505361557007
5,11,0.25429949164390564,,1.5279903411865234,,,
6,13,,,,,0.22369086742401123,1.5693566799163818
6,13,0.2765145003795624,,1.4902422428131104,,,
7,15,,,,,0.22747255861759186,1.5551540851593018
7,15,0.25553467869758606,,1.4810198545455933,,,
8,17,,,,,0.22326284646987915,1.5439552068710327
8,17,0.2746109962463379,,1.4319149255752563,,,
9,19,,,,,0.22553692758083344,1.5388082265853882
9,19,0.3053748607635498,,1.4055038690567017,,,
10,21,,,,,0.23473845422267914,1.5377024412155151
10,21,0.3534109592437744,,1.3700635433197021,,,
11,23,,,,,0.2523958683013916,1.536052942276001
11,23,0.3744567930698395,,1.3242084980010986,,,
12,25,,,,,0.2710604667663574,1.527055025100708
12,25,0.41827988624572754,,1.2976067066192627,,,
13,27,,,,,0.2756683826446533,1.5200214385986328
13,27,0.44974586367607117,,1.2617793083190918,,,
14,29,,,,,0.2778291404247284,1.5257807970046997
14,29,0.460186243057251,,1.2228111028671265,,,
15,31,,,,,0.2776516377925873,1.5444238185882568
15,31,0.472821980714798,,1.1985485553741455,,,
16,33,,,,,0.2618003189563751,1.5676476955413818
16,33,0.4850849211215973,,1.1796693801879883,,,
17,35,,,,,0.2619008421897888,1.5843838453292847
17,35,0.5048788785934448,,1.1495696306228638,,,
18,37,,,,,0.2641295790672302,1.6016191244125366
18,37,0.5189515352249146,,1.0773686170578003,,,
19,39,,,,,0.2892330586910248,1.6222920417785645
19,39,0.5990375876426697,,1.0180416107177734,,,
20,41,,,,,0.29327720403671265,1.6726374626159668
20,41,0.6135565638542175,,0.9831422567367554,,,
21,43,,,,,0.2939837574958801,1.7552767992019653
21,43,0.6629743576049805,,0.9129442572593689,,,
22,45,,,,,0.2977278232574463,1.874678373336792
22,45,0.6890605688095093,,0.8508650660514832,,,
23,47,,,,,0.29990965127944946,2.0174851417541504
23,47,0.7113706469535828,,0.7812393307685852,,,
24,49,,0.7033742666244507,,0.7465633153915405,,
24,49,,,,,0.3044527769088745,2.1541223526000977
24,49,0.698330819606781,,0.7709395289421082,,,
25,51,,,,,0.30921465158462524,2.2463204860687256
25,51,0.7332485914230347,,0.6972704529762268,,,
26,53,,,,,0.3288794755935669,2.2734460830688477
26,53,0.7686933279037476,,0.6097391247749329,,,
27,55,,,,,0.32267487049102783,2.4523043632507324
27,55,0.781933605670929,,0.5913236141204834,,,
28,57,,,,,0.3199838101863861,2.7201285362243652
28,57,0.7937845587730408,,0.5479174256324768,,,
29,59,,,,,0.31165966391563416,2.941922903060913
29,59,0.8369461297988892,,0.4630468487739563,,,
30,61,,,,,0.33081087470054626,3.0277693271636963
30,61,0.8547198176383972,,0.4137561023235321,,,
31,63,,,,,0.3260973393917084,3.1145710945129395
