epoch,step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,val_f1,val_loss
0,1,,,,,0.06682135164737701,1.6101535558700562
0,1,0.1539868712425232,,1.610002875328064,,,
1,3,,,,,0.06689895689487457,1.6099112033843994
1,3,0.17862047255039215,,1.605594515800476,,,
2,5,,,,,0.06682135164737701,1.6099886894226074
2,5,0.19578774273395538,,1.5955455303192139,,,
3,7,,,,,0.06689895689487457,1.6099604368209839
3,7,0.2213461846113205,,1.5937414169311523,,,
4,9,,,,,0.06651054322719574,1.6096453666687012
4,9,0.22755278646945953,,1.5865824222564697,,,
5,11,,,,,0.07213275879621506,1.609224557876587
5,11,0.24339766800403595,,1.5822265148162842,,,
6,13,,,,,0.0876423716545105,1.6085329055786133
6,13,0.2539377212524414,,1.5737611055374146,,,
7,15,,,,,0.10324612259864807,1.6074416637420654
7,15,0.2690503001213074,,1.5652499198913574,,,
8,17,,,,,0.12936018407344818,1.6062836647033691
8,17,0.26946982741355896,,1.5627061128616333,,,
9,19,,,,,0.146588996052742,1.6049261093139648
9,19,0.27747559547424316,,1.5571825504302979,,,
10,21,,,,,0.1727006733417511,1.6030774116516113
10,21,0.2988280653953552,,1.5432895421981812,,,
11,23,,,,,0.2016981840133667,1.6014916896820068
11,23,0.30270954966545105,,1.538802981376648,,,
12,25,,,,,0.2122250199317932,1.599310278892517
12,25,0.3298180401325226,,1.5207122564315796,,,
13,27,,,,,0.21129196882247925,1.597559928894043
13,27,0.33454450964927673,,1.5179940462112427,,,
14,29,,,,,0.2110389918088913,1.5959089994430542
14,29,0.3573835790157318,,1.514107584953308,,,
15,31,,,,,0.21609041094779968,1.5936195850372314
15,31,0.3567943871021271,,1.4947230815887451,,,
16,33,,,,,0.22287657856941223,1.590302586555481
16,33,0.3959292471408844,,1.4802557229995728,,,
17,35,,,,,0.25774985551834106,1.584449052810669
17,35,0.42287254333496094,,1.4650262594223022,,,
18,37,,,,,0.25960689783096313,1.579832911491394
18,37,0.471485435962677,,1.439978837966919,,,
19,39,,,,,0.2657462954521179,1.5761233568191528
19,39,0.4696938395500183,,1.426316738128662,,,
20,41,,,,,0.26586371660232544,1.5722763538360596
20,41,0.4870844781398773,,1.4046889543533325,,,
21,43,,,,,0.2566382884979248,1.5677579641342163
21,43,0.496454656124115,,1.3823152780532837,,,
22,45,,,,,0.26513102650642395,1.565239667892456
22,45,0.49348607659339905,,1.356846570968628,,,
23,47,,,,,0.26916077733039856,1.5623313188552856
23,47,0.5075467824935913,,1.336198091506958,,,
24,49,,0.5133822560310364,,1.315199375152588,,
24,49,,,,,0.2646971344947815,1.5631600618362427
24,49,0.5085374116897583,,1.320119857788086,,,
25,51,,,,,0.2675182521343231,1.5626448392868042
25,51,0.5076570510864258,,1.3099802732467651,,,
26,53,,,,,0.27093201875686646,1.565169095993042
26,53,0.5053274631500244,,1.2882736921310425,,,
27,55,,,,,0.2755599021911621,1.5671578645706177
27,55,0.5291407108306885,,1.2559880018234253,,,
28,57,,,,,0.27279505133628845,1.5760658979415894
28,57,0.5642678141593933,,1.2317487001419067,,,
29,59,,,,,0.2698577642440796,1.5786948204040527
29,59,0.5371999740600586,,1.228015661239624,,,
30,61,,,,,0.2680996358394623,1.5816991329193115
30,61,0.5584887266159058,,1.200993537902832,,,
31,63,,,,,0.2838175892829895,1.5855158567428589
31,63,0.5608316659927368,,1.1830801963806152,,,
32,65,,,,,0.28535035252571106,1.5914405584335327
32,65,0.5588999390602112,,1.181826114654541,,,
33,67,,,,,0.28182071447372437,1.5939017534255981
33,67,0.5546907186508179,,1.1708033084869385,,,
34,69,,,,,0.284567266702652,1.5911287069320679
34,69,0.5746234059333801,,1.1470178365707397,,,
35,71,,,,,0.28654229640960693,1.6002140045166016
35,71,0.5822994112968445,,1.129642367362976,,,
36,73,,,,,0.286179780960083,1.6065934896469116
36,73,0.5791068077087402,,1.1244702339172363,,,
37,75,,,,,0.2799781560897827,1.6102745532989502
37,75,0.6075948476791382,,1.0954670906066895,,,
38,77,,,,,0.2861776351928711,1.617646336555481
38,77,0.6055663824081421,,1.081393837928772,,,
39,79,,,,,0.2992675304412842,1.6216788291931152
39,79,0.6051240563392639,,1.0571895837783813,,,
40,81,,,,,0.29204413294792175,1.6281038522720337
40,81,0.6219761371612549,,1.0393556356430054,,,
41,83,,,,,0.29682207107543945,1.636870265007019
41,83,0.6166197657585144,,1.0176116228103638,,,
42,85,,,,,0.2889232933521271,1.6349009275436401
42,85,0.6313111186027527,,1.0178859233856201,,,
43,87,,,,,0.2998790740966797,1.6453534364700317
43,87,0.6425253748893738,,0.9662976264953613,,,
44,89,,,,,0.2918902337551117,1.655660629272461
44,89,0.6595017910003662,,0.968799352645874,,,
45,91,,,,,0.2875593304634094,1.6632047891616821
45,91,0.6328834295272827,,0.9529094696044922,,,
46,93,,,,,0.29204556345939636,1.670217514038086
46,93,0.6729206442832947,,0.9102973341941833,,,
47,95,,,,,0.30756646394729614,1.6757646799087524
47,95,0.6677196025848389,,0.9072829484939575,,,
48,97,,,,,0.29595595598220825,1.6799321174621582
48,97,0.673847496509552,,0.9044557809829712,,,
49,99,,0.7106088399887085,,0.8463081121444702,,
49,99,,,,,0.287075400352478,1.6930826902389526
49,99,0.6899281144142151,,0.8752039074897766,,,
50,101,,,,,0.2964211404323578,1.7016115188598633
50,101,0.6935590505599976,,0.867354691028595,,,
51,103,,,,,0.28805023431777954,1.7172762155532837
51,103,0.7181402444839478,,0.8320266604423523,,,
52,105,,,,,0.2929338216781616,1.7101668119430542
52,105,0.7228975296020508,,0.8226681351661682,,,
53,107,,,,,0.2942315936088562,1.7286924123764038
53,107,0.7282813191413879,,0.8006837368011475,,,
54,109,,,,,0.2984088361263275,1.7643702030181885
54,109,0.7118309736251831,,0.8124315142631531,,,
55,111,,,,,0.2939217984676361,1.7785135507583618
55,111,0.7366994619369507,,0.7658363580703735,,,
56,113,,,,,0.3004934787750244,1.7800120115280151
56,113,0.7433820366859436,,0.7593669295310974,,,
57,115,,,,,0.30452466011047363,1.8075015544891357
57,115,0.7514533400535583,,0.7161911129951477,,,
58,117,,,,,0.2992192506790161,1.795883059501648
58,117,0.7446963787078857,,0.7202708721160889,,,
59,119,,,,,0.30582159757614136,1.7780729532241821
59,119,0.7489259839057922,,0.7109923958778381,,,
60,121,,,,,0.31332945823669434,1.7882052659988403
60,121,0.7666249871253967,,0.7001481056213379,,,
61,123,,,,,0.30400341749191284,1.8280307054519653
61,123,0.7815849781036377,,0.6461554765701294,,,
62,125,,,,,0.31800684332847595,1.8299636840820312
62,125,0.7783956527709961,,0.6524356603622437,,,
63,127,,,,,0.3151765763759613,1.8611676692962646
63,127,0.8028554320335388,,0.620775043964386,,,
